"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"7/9/21","1","DSCN3012","3","1059","0.447485925","36.84168707","PZ","0","no sun","medium","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon dactylon","Cynodon plectostachyus","medium","2812","2842","6","1","","3","1","","","","","1","","","Woundmarks on thigh of 3-6 month old","157.489458756","PZ","2021","7","9","10","59","","","","4","259687.1821","49795","OG","OG","OG","64.9499127842514","67.5333287164126","0.320358365774155","0.613900071039545","1321.26247631836","","90","1649.5320337935","260","","","","","PZ146"
"6/11/21","2","DSCN6467","3","1116","0.493316713","36.83986356","GZ","0","full","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","","","medium","2821","2835","2","","2","","","","","","","","","","","342.94690752","GZ","2021","6","11","11","16","Oryx","","","2","259485.7115","54864.35822","OG","MB","OG","30.8913478878796","32.3475118334211","","","595.409483661297","","240","","","","","","","GZ38"
"6/11/21","2","DSCN6468","2","1135","0.506908785","36.84485621","GZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland","2836","2868","8","","","2","3","","","","2","1","","","","69.408225432","GZ","2021","6","11","11","35","","","","3","260042.1404","56367.5776","MB","LB","MB","16.7740742745209","29.1625550016003","","","1084.92906078412","","240","","","","","","","GZ39"
"6/11/21","2","DSCN6468","2","1135","0.506908785","36.84485621","PZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland","2836","2868","4","1","","1","1","","","","1","","","","","69.408225432","PZ","2021","6","11","11","35","","","","3","260042.1404","56367.5776","MB","LB","MB","16.7740742745209","29.1625550016003","","","1084.92906078412","","240","","","","","","","PZ41"
"7/9/21","1","DSCN3013","1","1116","0.453928316","36.83097802","PZ","0","no sun","light","no rain","Grazing","belly","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium","2843","2858","8","1","","2","2","1","","","","2","","","","605.805840528","PZ","2021","7","9","11","16","Elephant","","","4","258494.9298","50507.94464","OG","OG","OG","78.54204753611","95.4596747155336","0.289423674345016","0.591356107660456","790.219806117712","","260","1270.88862419766","389","","","","","PZ147"
"7/9/21","1","DSCN3015","1","1225","0.448939099","36.85346555","PZ","0","part","light","no rain","Resting","hock","brown","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","Enteropogon macrostachyus","medium","2859","2883","4","1","","1","1","","","","","1","","","","605.337451992","PZ","2021","7","9","12","25","","","","4","260998.7686","49955.34525","LB","LB","LB","20.2593082712307","26.3181558869825","0.319230765104294","0.610144572408723","1514.94347721942","","90","1708.80546099681","25","","","","","PZ148"
"6/11/21","2","DSCN6468","3","1146","0.501219762","36.85362203","PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","2869","2888","8","1","","","3","1","","","","3","","","","585.471067692","PZ","2021","6","11","11","46","","","","2","261018","55738","MB","MB","MB","21.3684141756598","22.6124985720247","","","1203.67769772477","","240","","","","","","","PZ42"
"6/11/21","2","DSCN6468","3","1146","0.501219762","36.85362203","GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","2869","2888","4","","","2","","2","","","","","","","","585.471067692","GZ","2021","6","11","11","46","","","","2","261018","55738","MB","MB","MB","21.3684141756598","22.6124985720247","","","1203.67769772477","","240","","","","","","","GZ40"
"7/9/21","2","DSCN3016","1","1239","0.469135296","36.85948429","PZ","1","part","light","no rain","Standing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","open grassland","2884","3008","10","1","","2","1","1","2","","1","1","","","","549.184220844","PZ","2021","7","9","12","39","","","","4","261669.6269","52189","LB","OG","OG","21.5062987586482","27.4976212235289","0.274604707956314","0.509580838323353","1387.06167243141","","25","1872.93396023088","18","","","","","PZ149"
"7/9/21","2","DSCN3016","1","1239","0.469135296","36.85948429","GZ","1","part","light","no rain","Standing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","open grassland","2884","3008","10","","","","5","","","","","","2","3","","549.184220844","GZ","2021","7","9","12","39","","","","4","261669.6269","52189","LB","OG","OG","21.5062987586482","27.4976212235289","0.274604707956314","0.509580838323353","1387.06167243141","","25","1872.93396023088","18","","","","","GZ104"
"6/11/21","2","DSCN6469","1","1151","0.4996549","36.85290731","PZ","0","full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","","","","open grassland","2889","2902","10","1","","1","3","1","","1","","2","1","","","561.83661912","PZ","2021","6","11","11","51","Impala","","","1","260938.3601","55564.93991","MB","MB","MB","18.2627272657852","25.8307674557861","","","1073.63303402177","","240","","","","","","","PZ43"
"6/12/21","2","DSCN6473","1","929","0.469275261","36.85893522","PZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Eragrostis racemosa","Eragrostis tenuifolia","","light","2904","2910","3","","","","","","","","","","","","","583.579678668","PZ","2021","6","12","9","29","","","","3","261608.493","52204.5","OG","LB","OG","24.6871679928233","27.6928932460864","","","860.136886423534","","200","2559.52672789117","80","","","","","PZ44"
"6/12/21","2","DSCN6473","3","936","0.481999607","36.86130672","GZ","0","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Themeda triandra","Pennisetum stramineum","","light","2911","2976","8","","1","5","1","2","1","","1","","","","","376.828832268","GZ","2021","6","12","9","36","Impala","","","3","261872.9971","53611.82613","LB","LB","LB","298.49496703947","299.311487782554","0.319395303726196","0.652859960552268","682.071999112818","","200","2630.66156838079","239","","","","","GZ41"
"6/12/21","2","DSCN6474","1","948","0.494588851","36.85550559","GZ","0","full","light","no rain","","","","Cynodon plectostachyus","Cyperus teneristolon","Themeda triandra","Pennisetum stramineum","light","2977","3015","8","","1","2","2","1","1","","1","","1","","","556.60876992","GZ","2021","6","12","9","48","","","","4","261227.493","55004.5","LB","LB","LB","20.3917132550901","25.0207539185249","","","1236.06024125805","","239","1965.81576262538","200","","","","","GZ42"
"6/12/21","2","DSCN6474","2","957","0.499494302","36.85235698","PZ","0","part","light","no rain","Resting","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","","open grassland","3016","3034","8","","1","","2","3","","","","2","","","","498.39739362","PZ","2021","6","12","9","57","","","","2","260877.0755","55547.19662","MB","MB","MB","20.6991802937345","29.9997497396973","","","739.388900391985","","239","2564.04068678648","200","","","","","PZ45"
"6/12/21","2","DSCN6474","3","1000","0.502229636","36.84822441","PZ","0","part","light","no rain","Grazing","hoof","brown","Themeda triandra","Cynodon dactylon","Eragrostis tenuifolia","Pennisetum stramineum","light","3017","3072","8","","1","","2","3","","","2","","","","","112.245266364","PZ","2021","6","12","10","0","Giraffe","","","4","260417.0154","55849.89899","MB","MB","MB","19.6706479767249","29.0858873460546","","","380.592055853684","","239","2990.07329023035","200","","","","","PZ46"
"7/12/21","3","DSCN3496","1","1021","0.519078139","36.86099078","GZ","1","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","3018","3139","1","","1","","","","","","","","","","Ewaso-Marok River Bank","376.31485332","GZ","2021","7","12","10","21","Impala","","","2","261839.1628","57713","MB","MB","MB","40.0157544489483","42.3597538370855","0.31166484951973","0.599722029186935","381.752192550576","","7","509.15968003504","3","","","","","GZ108"
"7/12/21","3","DSCN3496","1","1021","0.519078139","36.86099078","PZ","1","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","3018","3139","39","10","1","7","6","2","","3","3","2","1","","Ewaso-Marok River Bank","376.31485332","PZ","2021","7","12","10","21","Impala","","","2","261839.1628","57713","MB","MB","MB","40.0157544489483","42.3597538370855","0.31166484951973","0.599722029186935","381.752192550576","","7","509.15968003504","3","","","","","PZ151"
"6/12/21","2","DSCN6475","2","1011","0.494827","36.84305705","GZ","0","part","light","no rain","Walking","","brown with some green","","","","","light","3037","3138","19","","12","1","","2","2","2","","","","","","85.10247396","GZ","2021","6","12","10","11","","","","0","259841.3619","55031.29322","OG","MB","LB","265.677202435764","268.181224188246","","","633.057488864797","","239","2566.89629168003","200","","","","","GZ43"
"6/12/21","2","DSCN6475","2","1011","0.494827","36.84305705","PZ","0","part","light","no rain","Walking","","brown with some green","","","","","light","3139","3147","6","","1","1","2","","","","1","1","","","","85.10247396","PZ","2021","6","12","10","11","","","","0","259841.3619","55031.29322","OG","MB","LB","265.677202435764","268.181224188246","","","633.057488864797","","239","2566.89629168003","200","","","","","PZ47"
"6/12/21","2","DSCN6475","3","1024","0.491920776","36.83810894","GZ","0","full","no wind","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Chloris roxburghiana","open grassland","3148","3163","5","1","","","2","","","","2","","","","","517.470014292","GZ","2021","6","12","10","24","Impala","","","4","259290.2836","54710.01867","LB","LB","OG","24.9953405164844","25.9881734124372","","","1222.5649056474","","239","2744.29202333701","200","","","","","GZ44"
"7/12/21","3","DSCN3498","3","1112","0.498663095","36.86690357","GZ","0","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","Chloris roxburghiana","medium","3152","3183","4","","","","2","","","","","","1","1","Previous Kaparo Boma Area","515.0769078","GZ","2021","7","12","11","12","","","","4","262496.79","55454.72871","LB","LB","LB","20.3725615177399","27.8453239930631","0.277533054351807","0.533967922806103","787.922240172383","","24","972.706053790046","","","","","","GZ109"
"6/12/21","2","DSCN6476","1","1032","0.482766878","36.83849898","GZ","0","","","","","","","","","","","","3164","3175","3","","1","","","1","","","1","","","","","231.901594176","GZ","2021","6","12","10","32","","","","0","259333.3878","53697.5","LB","MB","LB","22.3797032150555","27.5718539652027","","","1886.05441577285","","80","2056.8577258597","239","","","","","GZ45"
"6/12/21","2","DSCN3247","2","1057","0.463730569","36.8360119","GZ","0","full","light","no rain","Grazing","belly","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Eragrostis tenuifolia","Chloris roxburghiana","medium","3176","3195","5","","","1","","","4","","","","","","Rongai Area","827.24415648","GZ","2021","6","12","10","57","Impala"," Oryx","","4","259055.789","51591.99591","OG","OG","OG","189.722587406675","190.067125862495","","","237.921310185572","","80","1016.82217480964","250","","","","","GZ46"
"7/12/21","3","DSCN3500","1","1147","0.494005348","36.85579438","PZ","0","part","light","no rain","Grazing","hock","brown","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","","medium","3195","3210","7","1","","","3","","","","","1","1","1","","591.19729032","PZ","2021","7","12","11","47","","","","3","261259.6287","54939.94955","LB","LB","LB","20.9631278500173","21.9267211043558","0.295135140419006","0.581924115390081","1629.0537277408","","","1910.43477140909","24","","","","","PZ152"
"6/12/21","2","DSCN3248","1","1158","0.453275435","36.84151147","PZ","0","full","no wind","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","","light","3196","3204","5","1","","2","","1","","1","","","","","Soing'ash Dam Area ","75.9069213","PZ","2021","6","12","11","58","Elephant","","","3","259667.8204","50435.377","OG","OG","OG","21.3045875791104","21.4366071433889","","","1116.98053833077","","250","1513.82143265347","80","","","","","PZ48"
"7/12/21","4","DSCN3501","1","1207","0.480173091","36.86104024","PZ","0","part","light","no rain","Walking","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","","light","3212","3246","6","1","","2","1","1","","","","1","","","","258.12533292","PZ","2021","7","12","12","7","","","","3","261843.2606","53409.80922","LB","OG","LB","131.092392792766","135.516383481624","0.272079765796661","0.529599334534868","1266.26934590893","","80","1306.35173288742","","","","","","PZ153"
"7/12/21","4","DSCN3501","2","1235","0.472810477","36.86137692","PZ","0","full","light","no rain","Resting","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","medium","3254","3379","23","","","","","","","","","","","","Tower Area","175.33136124","PZ","2021","7","12","12","35","","","","4","261880.4951","52595.43752","LB","MB","MB","251.828703047595","260.404855531725","0.265466451644897","0.497423945044161","865.994284716537","","80","1542.51218842963","","","","","","PZ154"
"6/17/21","2","DSCN7997","2","1100","0.485345348","36.85832857","PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","3271","3329","35","1","12","1","7","2","","","1","4","1","1","","875.640329508","PZ","2021","6","17","11","0","","","","4","261541.5","53981.99554","OG","LB","LB","200.159229766287","213.48201067559","0.228754669427872","0.648386608089683","0","","","1681.07793903556","162","","","","","PZ66"
"6/17/21","2","DSCN7997","2","1100","0.485345348","36.85832857","GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","3330","3343","1","","","1","","","","","","","","","","875.640329508","GZ","2021","6","17","11","0","","","","4","261541.5","53981.99554","OG","LB","LB","200.159229766287","213.48201067559","0.228754669427872","0.648386608089683","0","","","1681.07793903556","162","","","","","GZ66"
