"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"7/6/21","1","DSCN4538","3","1056","0.449226958","36.85434955","CC","","full","light","no rain","Grazing","hoof","brown","Pennisetum mezzianum","Cymbopogon pospischilii","Pennisetum stramineum","Cynodon nlemfuensis","light","","","150","","","","","","","","","","","","Lima 4","0.006345069","Cattle","2021","7","6","10","56","","","","4","261097.2117","49987.1557","OG","OG","OG","2.458114277907e-08","7.44076841975955e-08","0.366232335567474","0.694459047418778","","","","","","","","","","CT111"
"7/6/21","2","DSCN4534","1","1106","0.482643787","36.86114748","CKC","","full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","Microchloa kunthii","light","","","180","","","","","","","","","","","","","0.00395384","Cattle","2021","7","6","11","6","","","","4","261855.2875","53683.08284","LB","LB","LB","9.02772238128713e-06","9.23504341192316e-06","","","","","","","","","","","","CT112"
"7/6/21","2","DSCN4534","2","1117","0.498776125","36.84671863","MC","","full","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum mezzianum","medium","","","140","","","","","","","","","","","","Calves","0.001140396","Cattle","2021","7","6","11","17","","","","4","260249.2217","55467.96676","LB","LB","MB","4.12921221583405e-08","4.83590982562619e-08","0.329608947038651","0.6404535037993","","","","","","","","","","CT113"
"7/6/21","2","DSCN4534","3","1121","0.495537708","36.8484632","ZC","","part","medium","no rain","Grazing","hock","brown","Microchloa kunthii","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","","","160","","","","","","","","","","","","","6.89e-06","Camel","2021","7","6","11","21","","","","4","260443.3619","55109.70678","LB","LB","LB","4.31751616791652e-08","4.72687574758399e-08","0.338848441839218","0.667884163840334","","","","","","","","","","CM33"
"7/6/21","2","DSCN4535","2","1140","0.470336028","36.85408276","CC","","part","medium","no rain","Grazing","hock","brown with some green","Cymbopogon pospischilii","Cenchrus ciliaris","Pennisetum stramineum","Chloris roxburghiana","light","","","30","","","","","","","","","","","","","0.00403269","Cattle","2021","7","6","11","40","Giraffe","","","4","261068.211","52321.99591","OG","OG","OG","4.16970843787633e-08","6.4484385376936e-08","0.277513295412064","0.531709410880996","","","","","","","","","","CT114"
"7/7/21","3","DSCN4635","1","936","0.493674376","36.85514689","CKC","","full","medium","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Aristida kenyensis","light","","","80","","","","","","","","","","","","","0.005939678","Cattle","2021","7","7","9","36","Giraffe","","","4","261187.5192","54903.36482","LB","LB","LB","3.05464421394252e-08","7.60369497824435e-08","0.294155210256577","0.565100012271444","","","","","","","","","","CT115"
"7/7/21","3","DSCN4635","2","940","0.496736443","36.85662182","CC","","full","medium","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Pennisetum stramineum","Microchloa kunthii","Cynodon plectostachyus","light","","","120","","","","","","","","","","","","Olmotiok","0.002657629","Cattle","2021","7","7","9","40","Giraffe"," Impala","","4","261351.8616","55242","LB","LB","LB","2.49738780982361e-08","5.43860645690903e-08","0.335135132074356","0.655044902271527","","","","","","","","","","CT116"
"7/7/21","3","DSCN4635","2","940","0.496736443","36.85662182","SH","","full","medium","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Pennisetum stramineum","Microchloa kunthii","Cynodon plectostachyus","light","","","100","","","","","","","","","","","","Olmotiok","0.002657629","","2021","7","7","9","40","Giraffe"," Impala","","4","261351.8616","55242","LB","LB","LB","2.49738780982361e-08","5.43860645690903e-08","0.335135132074356","0.655044902271527","","","","","","","","","",NA
"7/7/21","3","DSCN4635","3","944","0.499174665","36.85877766","CC","","full","medium","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","light","","","300","","","","","","","","","","","","Olmotiok","0.000188428","Cattle","2021","7","7","9","44","Goat","","","4","261592","55511.6077","MB","MB","LB","2.31425472071219e-08","5.95009113412832e-08","0.354686439037323","0.708990429977086","","","","","","","","","","CT117"
"7/7/21","3","DSCN4636","2","1001","0.519234796","36.86671878","CC","","part","medium","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","Cynodon nlemfuensis","light","","","40","","","","","","","","","","","","","0.000291051","Cattle","2021","7","7","10","1","Tommy","","","4","262476.9707","57730.11076","MB","MB","MB","1.37811173698541e-05","1.4678379274152e-05","0.304347813129425","1.04126679462572","","","","","","","","","","CT118"
"7/7/21","3","DSCN4636","3","1005","0.512154931","36.86635","SH","","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Enteropogon macrostachyus","Microchloa kunthii","Cynodon nlemfuensis","light","","","250","","","","","","","","","","","","","0.000701914","","2021","7","7","10","5","Donkey"," Goat","","4","262435.6438","56947.04142","LB","LB","LB","4.58844710054788e-06","5.08631316540071e-06","0.328165382146835","0.630351160193572","","","","","","","","","",NA
"7/7/21","3","DSCN4637","1","1010","0.500949405","36.86838219","ZC","","part","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Aristida kenyensis","light","","","40","","","","","","","","","","","","","0.007026886","Camel","2021","7","7","10","10","","","","4","262661.5138","55707.55674","LB","LB","MB","1.33581206380428e-07","1.84266688814039e-07","0.306551307439804","0.636386964331537","","","","","","","","","","CM34"
"7/7/21","4","DSCN4638","2","1030","0.491994746","36.87749106","ZC","","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Enteropogon macrostachyus","Pennisetum stramineum","Cynodon nlemfuensis","medium","","","60","","","","","","","","","","","","","0.001524161","Camel","2021","7","7","10","30","","","","4","263675.4463","54716.784","OG","OG","OG","5.6398012712869e-08","6.67166739173165e-08","0.259861946105957","0.42298739866763","","","","","","","","","","CM35"
"7/7/21","4","DSCN4638","3","1034","0.490423538","36.87880108","CC","","part","light","","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Cyperus rubicundus","open grassland","","","12","","","","","","","","","","","","Calves, Olmotiok","0.003038145","Cattle","2021","7","7","10","34","","","","4","263821.2583","54542.95202","OG","OG","LB","3.9185774849018e-08","5.39815950296095e-08","0.275888919830322","0.425438245417434","","","","","","","","","","CT119"
"7/7/21","4","DSCN4639","1","1038","0.485827942","36.88046486","SH","","no sun","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","light","","","80","","","","","","","","","","","","Olmotiok","0.005913088","","2021","7","7","10","38","Donkey"," Goat","","4","264006.3543","54034.59218","OG","OG","OG","4.22625583960016e-08","7.46425946776392e-08","0.300699293613434","0.502640921291887","","","","","","","","","",NA
"7/7/21","4","DSCN4639","2","1041","0.482597771","36.88085012","CC","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Cyperus teneristolon","light","","","14","","","","","","","","","","","","Olmotiok","0.004695215","Cattle","2021","7","7","10","41","","","","4","264049.1394","53677.30222","OG","LB","OG","2.94252602152837e-08","5.32333688116815e-08","0.265063226222992","0.428869453582605","","","","","","","","","","CT120"
"7/7/21","4","DSCN4639","2","1041","0.482597771","36.88085012","SH","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Cyperus teneristolon","light","","","50","","","","","","","","","","","","Olmotiok","0.004695215","","2021","7","7","10","41","","","","4","264049.1394","53677.30222","OG","LB","OG","2.94252602152837e-08","5.32333688116815e-08","0.265063226222992","0.428869453582605","","","","","","","","","",NA
"7/7/21","4","DSCN4639","3","1057","0.479810414","36.87821052","SH","","part","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Cyperus teneristolon","","","","70","","","","","","","","","","","","Olmotiok","0.002657105","","2021","7","7","10","57","Eland","","","4","263755.1303","53369.09539","OG","OG","OG","1.98128802364939e-07","2.74956112751511e-07","0.272302478551865","0.423158172696065","","","","","","","","","",NA
"7/7/21","4","DSCN4640","1","1101","0.478719746","36.87854051","CC","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Themeda triandra","Cenchrus ciliaris","light","","","12","","","","","","","","","","","","Olmotiok","0.001517956","Cattle","2021","7","7","11","1","Donkey","","","4","263791.8356","53248.44935","OG","OG","OG","5.32583577822225e-08","5.56195252945067e-08","0.271003305912018","0.450282113284971","","","","","","","","","","CT121"
"7/7/21","4","DSCN4640","1","1101","0.478719746","36.87854051","SH","","part","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Themeda triandra","Cenchrus ciliaris","light","","","13","","","","","","","","","","","","Olmotiok","0.001517956","","2021","7","7","11","1","Donkey","","","4","263791.8356","53248.44935","OG","OG","OG","5.32583577822225e-08","5.56195252945067e-08","0.271003305912018","0.450282113284971","","","","","","","","","",NA
"7/7/21","4","DSCN4640","2","1109","0.476956635","36.87675525","CC","","no sun","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","light","","","15","","","","","","","","","","","","Olmotiok","0.00068048","Cattle","2021","7","7","11","9","","","","4","263592.9904","53053.5","OG","LB","OG","4.4290766827693e-06","4.52174708989836e-06","0.236849129199982","0.346159850140493","","","","","","","","","","CT122"
"7/7/21","4","DSCN4640","3","1113","0.47368597","36.86930224","CC","","full","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Microchloa kunthii","Cynodon plectostachyus","light","","","18","","","","","","","","","","","","","0.003685239","Cattle","2021","7","7","11","13","","","","4","262763","52692","OG","OG","OG","1.61224396977524e-05","1.68581605265711e-05","0.308310985565186","0.511607215077247","","","","","","","","","","CT123"
"7/7/21","4","DSCN4641","1","1144","0.469980924","36.85995438","CC","","part","light","no rain","Grazing","hock","brown","Enteropogon macrostachyus","Eragrostis tenuifolia","Digitaria macroblefara","Chloris roxburghiana","light","","","80","","","","","","","","","","","","Lima 5","0.004002896","Cattle","2021","7","7","11","44","","","","4","261722","52282.51666","OG","OG","OG","2.4293300756442e-08","6.97551260727744e-08","0.327526122331619","0.622173193601765","","","","","","","","","","CT124"
"7/8/21","1","DSCN4685","2","1029","0.457933935","36.93196215","CC","","no sun","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cenchrus ciliaris","Pennisetum mezzianum","light","","","215","","","","","","","","","","","","Olmotiok","0.003520687","Cattle","2021","7","8","10","29","","","","4","269739.4279","50947.66044","MB","LB","MB","3.67335619502594e-06","3.75109158832516e-06","0.228692427277565","0.309944037882049","","","","","","","","","","CT125"
"7/8/21","2","DSCN4689","2","1132","0.484765526","36.8401595","CC","","no sun","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","light","","","200","","","","","","","","","","","","Olmotiok","0.002233541","Cattle","2021","7","8","11","32","","","","4","259518.3582","53918.50933","MB","MB","MB","3.02064359871323e-08","4.93059427910063e-08","0.330909103155136","0.639763779527559","","","","","","","","","","CT126"
"7/8/21","3","DSCN4692","2","1259","0.490469768","36.85673158","CC","","full","light","no rain","Grazing","hock","brown","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","Chloris roxburghiana","medium","","","25","","","","","","","","1","1","1","","Boundary Area","0.006137273","Cattle","2021","7","8","12","59","","","","4","261363.8587","54548.85298","MB","MB","MB","2.15289801228943e-08","7.69031227772687e-08","0.362896651029587","0.716696127269806","","","","","","","","","","CT127"
"7/8/21","3","DSCN4693","1","1336","0.499510122","36.86458963","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","30","","","","","","","","","","","","","0.004709446","Cattle","2021","7","8","13","36","","","","3","262239.1673","55548.5","LB","LB","LB","6.17167047841238e-08","7.20462830713607e-08","0.327922075986862","0.643968375414435","","","","","","","","","","CT128"
"7/8/21","3","DSCN4693","1","1336","0.499510122","36.86458963","ZC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","25","","","","","","","","","","","","","0.004709446","Camel","2021","7","8","13","36","","","","3","262239.1673","55548.5","LB","LB","LB","6.17167047841238e-08","7.20462830713607e-08","0.327922075986862","0.643968375414435","","","","","","","","","","CM36"
"7/8/21","3","DSCN4693","1","1336","0.499510122","36.86458963","SH","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","40","","","","","","","","","","","","","0.004709446","","2021","7","8","13","36","","","","3","262239.1673","55548.5","LB","LB","LB","6.17167047841238e-08","7.20462830713607e-08","0.327922075986862","0.643968375414435","","","","","","","","","",NA
"7/8/21","3","DSCN4693","2","1341","0.504810942","36.85939906","SH","","full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","Pennisetum mezzianum","Cynodon nlemfuensis","thick","","","80","","","","","","","","","","","","","0.002047696","","2021","7","8","13","41","","","","4","261661.3975","56135","MB","MB","MB","3.56555712359517e-08","5.61714050093284e-08","0.352638363838196","0.652148042365822","","","","","","","","","",NA
"7/8/21","3","DSCN4693","3","1345","0.514463296","36.86197251","CC","","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","31","","","","","","","","","","","","","0.003639083","Cattle","2021","7","8","13","45","","","","2","261948.3038","57202.52704","LB","LB","MB","1.16094900077362e-05","1.18641109882178e-05","0.340179711580276","0.635567813886557","","","","","","","","","","CT129"
